step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,alpha_mean,a1,a2,r1,r2,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse,ma_alpha_mean
24,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
25,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
26,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
27,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
28,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
29,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
30,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
31,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
32,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
33,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
34,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
35,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
36,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
37,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
38,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
39,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
40,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
41,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
42,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
43,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
44,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
45,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
46,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
47,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
48,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
49,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
50,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
51,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
52,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
53,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
54,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
55,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
56,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
57,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
58,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
59,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
60,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
61,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
62,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
63,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
64,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
65,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
66,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
67,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
68,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
69,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
70,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
71,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
72,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
73,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
74,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
75,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
76,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
77,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
78,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
79,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
80,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
81,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
82,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
83,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
84,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
85,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
86,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
87,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
88,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
89,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
90,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
91,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
92,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
93,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
94,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
95,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
96,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
97,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
98,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
99,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.59,4.9,3.375,,,0.1
100,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.595,4.91,3.3125,,,0.1
101,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.32,0.59,4.9,3.375,,,0.1
102,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.59,4.9,3.375,,,0.1
103,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.595,4.91,3.3125,,,0.1
104,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.6,4.92,3.25,,,0.1
105,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.6,4.92,3.25,,,0.1
106,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.34,0.605,4.95,3.3125,,,0.1
107,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.33,0.595,4.91,3.3125,,,0.1
108,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.33,0.595,4.91,3.3125,,,0.1
109,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.6,4.92,3.25,,,0.1
110,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.35,0.605,4.93,3.1875,,,0.1
111,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.34,0.6,4.92,3.25,,,0.1
112,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.35,0.605,4.93,3.1875,,,0.1
113,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.36,0.61,4.94,3.125,,,0.1
114,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.36,0.61,4.94,3.125,,,0.1
115,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.36,0.61,4.94,3.125,,,0.1
116,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.36,0.61,4.94,3.125,,,0.1
117,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.37,0.615,4.95,3.0625,,,0.1
118,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.38,0.62,4.96,3.0,,,0.1
119,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.39,0.625,4.97,2.9375,,,0.1
120,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.4,0.63,4.98,2.875,,,0.1
121,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.41,0.635,4.99,2.8125,,,0.1
122,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.4,0.63,4.98,2.875,,,0.1
123,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.4,0.63,4.98,2.875,,,0.1
124,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.41,0.64,5.02,2.875,,,0.1
125,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.42,0.645,5.03,2.8125,,,0.1
126,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.42,0.645,5.03,2.8125,,,0.1
127,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.43,0.65,5.04,2.75,,,0.1
128,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.44,0.655,5.05,2.6875,,,0.1
129,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.45,0.66,5.06,2.625,,,0.1
130,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.46,0.665,5.07,2.5625,,,0.1
131,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.46,0.665,5.07,2.5625,,,0.1
132,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.47,0.675,5.11,2.5625,,,0.1
133,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.48,0.685,5.15,2.5625,,,0.1
134,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.49,0.69,5.16,2.5,,,0.1
135,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.5,0.695,5.17,2.4375,,,0.1
136,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.51,0.7,5.18,2.375,,,0.1
137,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.51,0.7,5.18,2.375,,,0.1
138,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.52,0.705,5.19,2.3125,,,0.1
139,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.53,0.715,5.23,2.3125,,,0.1
140,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.53,0.715,5.23,2.3125,,,0.1
141,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.54,0.725,5.27,2.3125,,,0.1
142,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.55,0.73,5.28,2.25,,,0.1
143,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.56,0.735,5.29,2.1875,,,0.1
144,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.56,0.735,5.29,2.1875,,,0.1
145,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.56,0.735,5.29,2.1875,,,0.1
146,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.57,0.745,5.33,2.1875,,,0.1
147,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.58,0.755,5.37,2.1875,,,0.1
148,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.58,0.76,5.4,2.25,,,0.1
149,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.59,0.765,5.41,2.1875,,,0.1
150,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.59,0.77,5.44,2.25,,,0.1
151,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.6,0.78,5.48,2.25,,,0.1
152,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.61,0.785,5.49,2.1875,,,0.1
153,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.6,0.78,5.48,2.25,,,0.1
154,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.6,0.78,5.48,2.25,,,0.1
155,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.61,0.785,5.49,2.1875,,,0.1
156,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.61,0.785,5.49,2.1875,,,0.1
157,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.62,0.79,5.5,2.125,,,0.1
158,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.62,0.785,5.47,2.0625,,,0.1
159,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.63,0.79,5.48,2.0,,,0.1
160,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.64,0.795,5.49,1.9375,,,0.1
161,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.65,0.8,5.5,1.875,,,0.1
162,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.65,0.805,5.53,1.9375,,,0.1
163,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.65,0.805,5.53,1.9375,,,0.1
164,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.64,0.8,5.52,2.0,,,0.1
165,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.64,0.795,5.49,1.9375,,,0.1
166,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.64,0.795,5.49,1.9375,,,0.1
167,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.2,0.1,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.64,0.795,5.49,1.9375,,,0.1
