step,experiment,type,N,baseline,empathy_alpha,hetero_tag,learn_alpha_signal,alpha1,alpha2,alpha_mean,a1,a2,r1,r2,total_reward,coop_strict,coop_fraction,ineq_var,stock_level,collapse,ma_coop_strict,ma_coop_fraction,ma_total_reward,ma_ineq_var,ma_stock_level,ma_collapse,ma_alpha_mean
48,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
49,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
50,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
51,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
52,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
53,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
54,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
55,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
56,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
57,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
58,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
59,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
60,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
61,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
62,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
63,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
64,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
65,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
66,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
67,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
68,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
69,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
70,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
71,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
72,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
73,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
74,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
75,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
76,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
77,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
78,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
79,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
80,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
81,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
82,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
83,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
84,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
85,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
86,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
87,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
88,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
89,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
90,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
91,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
92,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,,,,,,,
93,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
94,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
95,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
96,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,,,,,,,
97,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,,,,,,,
98,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,,,,,,,
99,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.25,0.515,4.59,3.3125,,,0.4
100,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.26,0.525,4.63,3.3125,,,0.4
101,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.535,4.67,3.3125,,,0.4
102,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.535,4.67,3.3125,,,0.4
103,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.26,0.53,4.66,3.375,,,0.4
104,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.54,4.7,3.375,,,0.4
105,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.54,4.7,3.375,,,0.4
106,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.27,0.545,4.73,3.4375,,,0.4
107,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.27,0.545,4.73,3.4375,,,0.4
108,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.26,0.54,4.72,3.5,,,0.4
109,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.545,4.73,3.4375,,,0.4
110,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.27,0.545,4.73,3.4375,,,0.4
111,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.28,0.555,4.77,3.4375,,,0.4
112,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
113,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
114,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.56,4.8,3.5,,,0.4
115,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.28,0.555,4.77,3.4375,,,0.4
116,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
117,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.555,4.77,3.4375,,,0.4
118,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.28,0.55,4.74,3.375,,,0.4
119,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.28,0.55,4.74,3.375,,,0.4
120,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.28,0.55,4.74,3.375,,,0.4
121,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.29,0.555,4.75,3.3125,,,0.4
122,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.3,0.56,4.76,3.25,,,0.4
123,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.31,0.565,4.77,3.1875,,,0.4
124,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.575,4.81,3.1875,,,0.4
125,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.585,4.85,3.1875,,,0.4
126,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.33,0.585,4.85,3.1875,,,0.4
127,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.33,0.585,4.85,3.1875,,,0.4
128,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.4
129,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.585,4.87,3.3125,,,0.4
130,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.32,0.585,4.87,3.3125,,,0.4
131,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.585,4.87,3.3125,,,0.4
132,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.31,0.58,4.86,3.375,,,0.4
133,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.585,4.87,3.3125,,,0.4
134,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.595,4.91,3.3125,,,0.4
135,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.32,0.585,4.87,3.3125,,,0.4
136,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.585,4.87,3.3125,,,0.4
137,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.32,0.58,4.84,3.25,,,0.4
138,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.4
139,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.585,4.85,3.1875,,,0.4
140,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.33,0.585,4.85,3.1875,,,0.4
141,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.59,4.86,3.125,,,0.4
142,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.34,0.59,4.86,3.125,,,0.4
143,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.34,0.59,4.86,3.125,,,0.4
144,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.59,4.86,3.125,,,0.4
145,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.34,0.595,4.89,3.1875,,,0.4
146,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.34,0.59,4.86,3.125,,,0.4
147,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,D,1.0,1.0,2.0,0,0.0,0.0,,,0.34,0.585,4.83,3.0625,,,0.4
148,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.34,0.585,4.83,3.0625,,,0.4
149,pd_N2,matrix,2,learn_alpha,1.0,,team,0.8,0.0,0.4,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.33,0.58,4.82,3.125,,,0.4
150,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.58,4.82,3.125,,,0.396
151,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.34,0.585,4.83,3.0625,,,0.392
152,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.33,0.58,4.82,3.125,,,0.388
153,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.575,4.81,3.1875,,,0.384
154,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.31,0.57,4.8,3.25,,,0.38
155,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.31,0.57,4.8,3.25,,,0.376
156,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.31,0.57,4.8,3.25,,,0.372
157,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.31,0.57,4.8,3.25,,,0.368
158,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.3,0.565,4.79,3.3125,,,0.364
159,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.31,0.57,4.8,3.25,,,0.36
160,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.31,0.57,4.8,3.25,,,0.356
161,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.31,0.57,4.8,3.25,,,0.352
162,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.31,0.57,4.8,3.25,,,0.348
163,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.32,0.58,4.84,3.25,,,0.344
164,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,D,0.0,5.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.34
165,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.336
166,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,D,C,5.0,0.0,5.0,0,0.5,6.25,,,0.32,0.58,4.84,3.25,,,0.332
167,pd_N2,matrix,2,learn_alpha,1.0,,team,0.0,0.0,0.0,C,C,3.0,3.0,6.0,1,1.0,0.0,,,0.33,0.585,4.85,3.1875,,,0.328
